,Name,Review Rate,Review Time,Review Text
687,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) Nice food and reasonable service

(Original)
שירות נחמד האוכל סביר"
688,Pasta Factory, 5 stars ,5 years ago,"(Translated by Google) There are kosher dishes :)

(Original)
יש מנות כשרות :)"
689,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Good pasta

(Original)
פסטה טובה"
690,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Delicious

(Original)
טעים מאוד"
691,Pasta Factory, 1 star ,2 years ago,"(Translated by Google) I haven't gotten worse

(Original)
Daha kötüsünü yemedim"
692,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Italian food delicious dishes

(Original)
אוכל איטלקי מנות טעימות"
693,Pasta Factory, 4 stars ,3 years ago,
694,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Great food, highly recommended!

(Original)
אוכל מעולה, מאוד מומלץ!"
695,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Very good and nice atmosphere

(Original)
Très bon et ambiance sympa"
696,Pasta Factory, 3 stars ,2 years ago,"(Translated by Google) Nothing more

(Original)
סבבה לא יותר"
697,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) A restaurant with kosher dishes

(Original)
מסעדה עם מאכלים כשרים"
698,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Great fresh pasta

(Original)
Pasta fresca ottima"
699,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Super tasty food !!!

(Original)
Super lekker eten!!!"
700,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Delicious, slightly expensive food

(Original)
אוכל טעים, מעט יקר"
701,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Very good food and service

(Original)
Muy buena comida y  sèrvicio"
702,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Delicious fresh pasta

(Original)
Heerlijke verse pasta"
703,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) very delicious noodles!

(Original)
unheimlich leckere Nudeln!"
704,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Delicious, kosher, Hebrew speaking

(Original)
טעים , כשר , דוברי עברית"
705,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) The place is cozy, the food delicious

(Original)
המקום נעים, האוכל טעים"
706,Pasta Factory, 1 star ,2 years ago,"(Translated by Google) Tasty fresh and highly recommended

(Original)
טעים טרי וממולץ מאדדד"
707,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Tasty and kosher in Amsterdam

(Original)
טעים וכשר באמסטרדם"
708,Pasta Factory, 5 stars ,3 years ago,
709,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Delicious ;)

(Original)
Lecker ;)"
710,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Really nice food

(Original)
Echt lekker eten"
711,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) The best Italian restaurant in the Netherlands

(Original)
احلي مطعم إيطالي في هولندا"
712,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Delicious lasagna!

(Original)
Heerlijke lasagne!"
713,Pasta Factory, 5 stars ,4 years ago,
714,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Delicious and fresh food

(Original)
אוכל טעים וטרי"
715,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) good and fast

(Original)
Bon et rapide"
716,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Stunning!

(Original)
מדהים!"
717,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Very good quality

(Original)
Sehr gute Qualität"
718,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Fun and tasty place

(Original)
מקום כייפי וטעים"
719,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Tasty!

(Original)
Вкусно!"
720,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Very tasty pizza

(Original)
פיצה טעימה מאד"
721,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) My favorite restaurant

(Original)
Mijn favoriete restaurant"
722,Pasta Factory, 1 star ,2 years ago,"(Translated by Google) Very tasty recommend

(Original)
טעים מאוד ממליץ"
723,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Very good!!

(Original)
Molto buono!!"
724,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Mmmmh good food

(Original)
Mmmmh lekker eten"
725,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) We feel MAFIEUX

(Original)
On se sent MAFIEUX"
726,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Good enough.

(Original)
Goed genoeg."
727,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Nice and cozy place

(Original)
Fint og hyggeligt sted"
728,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Excellent

(Original)
Excelente"
729,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Excellent restaurant

(Original)
Excelente restaurante"
730,Pasta Factory, 5 stars ,a month ago,
731,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Just excellent :)

(Original)
Juste excellent :)"
732,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Yummy

(Original)
Lekker"
733,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Fantastic...!

(Original)
Fantástico...!"
734,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Cheap and very tasty

(Original)
זול וטעים מאוד"
735,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Good food and very tasty

(Original)
אוכל טוב טעים מאוד"
736,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Excellent food
:) …"
737,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) tasty

(Original)
טעים"
738,Pasta Factory, 3 stars ,4 years ago,"(Translated by Google) Delicious and satisfying

(Original)
טעים ואף משביע"
739,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Very well !

(Original)
Très bien !"
740,Pasta Factory, 3 stars ,4 years ago,"(Translated by Google) Delicious but expensive

(Original)
טעים אך יקר"
741,Pasta Factory, 1 star ,3 years ago,"(Translated by Google) Italians: avoid

(Original)
Italiani: evitate"
742,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Delicious delicious

(Original)
טעים טעים"
743,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Share

(Original)
Deli"
744,Pasta Factory, 1 star ,4 years ago,"(Translated by Google) Sick

(Original)
Malade"
745,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Light food

(Original)
가볍게 먹을만함"
746,Pasta Factory, 5 stars ,a year ago,😍
747,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Great food

(Original)
אוכל מעולה"
748,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Perfect pasta 😍🙏🏻

(Original)
Perfekte Pasta 😍🙏🏻"
749,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Very good

(Original)
Mycket bra"
750,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) favorite

(Original)
חביב"
751,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Great food

(Original)
Buenísima comida"
752,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) excellent food

(Original)
Comida excelente"
753,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Amazing

(Original)
מדהייים"
754,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Tasty

(Original)
טעיםם"
755,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Very good!!

(Original)
Muito bom!!"
756,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Very tasty and recommended

(Original)
טעים מאוד ממומלץ"
757,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Nice

(Original)
נחמד"
758,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Very delicious

(Original)
Zeer lekker"
759,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Was okay....

(Original)
War okay...."
760,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Delicious

(Original)
Очень вкусно"
761,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Fast and tasty

(Original)
Snel en.lekker"
762,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Good food

(Original)
Lekker gegeten"
763,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) Delicious restaurant

(Original)
מסעדה טעימה"
764,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Super excellent

(Original)
Super excellent"
765,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Excellent pasta !!

(Original)
פסטה מעולה!!"
766,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) I loved

(Original)
me encanto"
767,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Delicious!

(Original)
טעים מאוד!"
768,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Recommended

(Original)
Recomendado"
769,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Delicious !!

(Original)
טעים מאוד !!"
770,Pasta Factory, 4 stars ,2 years ago,
771,Pasta Factory, 4 stars ,4 years ago,
772,Pasta Factory, 5 stars ,3 years ago,
773,Pasta Factory, 5 stars ,3 years ago,
774,Pasta Factory, 4 stars ,4 years ago,
775,Pasta Factory, 4 stars ,3 years ago,
776,Pasta Factory, 5 stars ,2 years ago,
777,Pasta Factory, 4 stars ,2 years ago,
778,Pasta Factory, 4 stars ,3 years ago,
779,Pasta Factory, 4 stars ,4 years ago,
780,Pasta Factory, 3 stars ,3 years ago,
781,Pasta Factory, 4 stars ,2 years ago,
782,Pasta Factory, 4 stars ,4 years ago,
783,Pasta Factory, 5 stars ,3 years ago,
784,Pasta Factory, 5 stars ,3 years ago,
785,Pasta Factory, 4 stars ,4 years ago,
786,Pasta Factory, 4 stars ,3 years ago,
787,Pasta Factory, 5 stars ,2 years ago,
788,Pasta Factory, 4 stars ,2 years ago,
789,Pasta Factory, 4 stars ,3 years ago,
790,Pasta Factory, 4 stars ,4 years ago,
791,Pasta Factory, 4 stars ,3 years ago,
792,Pasta Factory, 2 stars ,2 years ago,
793,Pasta Factory, 3 stars ,4 years ago,
794,Pasta Factory, 5 stars ,4 years ago,
795,Pasta Factory, 1 star ,a week ago,
796,Pasta Factory, 5 stars ,3 years ago,
797,Pasta Factory, 5 stars ,2 years ago,
798,Pasta Factory, 5 stars ,2 years ago,
799,Pasta Factory, 4 stars ,4 years ago,
800,Pasta Factory, 5 stars ,2 years ago,
801,Pasta Factory, 4 stars ,2 years ago,
802,Pasta Factory, 4 stars ,2 years ago,
803,Pasta Factory, 5 stars ,2 years ago,
804,Pasta Factory, 5 stars ,2 years ago,
805,Pasta Factory, 5 stars ,4 years ago,
806,Pasta Factory, 5 stars ,4 years ago,
807,Pasta Factory, 3 stars ,2 years ago,
808,Pasta Factory, 4 stars ,2 years ago,
809,Pasta Factory, 5 stars ,3 years ago,
810,Pasta Factory, 5 stars ,3 years ago,
811,Pasta Factory, 2 stars ,a year ago,
812,Pasta Factory, 5 stars ,2 years ago,
813,Pasta Factory, 5 stars ,4 years ago,
814,Pasta Factory, 4 stars ,3 years ago,
815,Pasta Factory, 4 stars ,2 years ago,
816,Pasta Factory, 2 stars ,4 years ago,
817,Pasta Factory, 4 stars ,2 years ago,
818,Pasta Factory, 5 stars ,4 years ago,
819,Pasta Factory, 4 stars ,6 months ago,
820,Pasta Factory, 5 stars ,4 days ago,(Translated by Google) A small place with incredibly good food! Friendly service - got everything quickly. Definitely worth a visit! …
821,Pasta Factory, 5 stars ,2 years ago,
822,Pasta Factory, 5 stars ,4 years ago,
823,Pasta Factory, 5 stars ,2 years ago,
824,Pasta Factory, 4 stars ,2 years ago,
825,Pasta Factory, 3 stars ,4 years ago,
826,Pasta Factory, 2 stars ,2 years ago,
827,Pasta Factory, 5 stars ,3 years ago,
828,Pasta Factory, 5 stars ,2 years ago,
829,Pasta Factory, 5 stars ,4 years ago,
830,Pasta Factory, 5 stars ,4 years ago,
831,Pasta Factory, 3 stars ,7 months ago,
832,Pasta Factory, 5 stars ,3 years ago,
833,Pasta Factory, 1 star ,2 years ago,
834,Pasta Factory, 4 stars ,a year ago,
835,Pasta Factory, 5 stars ,3 years ago,
836,Pasta Factory, 4 stars ,3 years ago,
837,Pasta Factory, 5 stars ,2 years ago,
838,Pasta Factory, 3 stars ,2 years ago,
839,Pasta Factory, 5 stars ,3 years ago,
840,Pasta Factory, 4 stars ,2 years ago,
841,Pasta Factory, 5 stars ,4 years ago,
842,Pasta Factory, 5 stars ,3 years ago,
843,Pasta Factory, 5 stars ,3 years ago,
844,Pasta Factory, 5 stars ,3 years ago,
845,Pasta Factory, 5 stars ,3 years ago,
846,Pasta Factory, 2 stars ,2 years ago,
847,Pasta Factory, 5 stars ,3 years ago,
848,Pasta Factory, 5 stars ,3 years ago,
849,Pasta Factory, 1 star ,2 years ago,
850,Pasta Factory, 1 star ,2 years ago,
851,Pasta Factory, 1 star ,3 years ago,
852,Pasta Factory, 3 stars ,3 years ago,
853,Pasta Factory, 5 stars ,4 years ago,
854,Pasta Factory, 5 stars ,3 years ago,
855,Pasta Factory, 5 stars ,4 years ago,
856,Pasta Factory, 3 stars ,3 years ago,
857,Pasta Factory, 4 stars ,5 years ago,
858,Pasta Factory, 5 stars ,4 years ago,
859,Pasta Factory, 5 stars ,2 years ago,
860,Pasta Factory, 4 stars ,3 years ago,
861,Pasta Factory, 5 stars ,4 years ago,
862,Pasta Factory, 4 stars ,2 years ago,
863,Pasta Factory, 2 stars ,2 years ago,
864,Pasta Factory, 5 stars ,2 years ago,
865,Pasta Factory, 4 stars ,2 years ago,
866,Pasta Factory, 3 stars ,a week ago,
867,Pasta Factory, 5 stars ,3 years ago,
868,Pasta Factory, 5 stars ,2 years ago,
869,Pasta Factory, 2 stars ,3 years ago,
870,Pasta Factory, 1 star ,5 years ago,
871,Pasta Factory, 4 stars ,3 years ago,
872,Pasta Factory, 4 stars ,5 years ago,
873,Pasta Factory, 2 stars ,2 years ago,
874,Pasta Factory, 3 stars ,3 years ago,
875,Pasta Factory, 4 stars ,3 years ago,
876,Pasta Factory, 4 stars ,2 years ago,
877,Pasta Factory, 5 stars ,a year ago,
878,Pasta Factory, 5 stars ,3 years ago,
879,Pasta Factory, 5 stars ,5 years ago,
880,Pasta Factory, 4 stars ,3 years ago,
881,Pasta Factory, 2 stars ,2 years ago,
882,Pasta Factory, 4 stars ,2 years ago,
883,Pasta Factory, 4 stars ,a year ago,
884,Pasta Factory, 3 stars ,3 years ago,
885,Pasta Factory, 5 stars ,4 years ago,
886,Pasta Factory, 4 stars ,2 years ago,
887,Pasta Factory, 5 stars ,3 years ago,
888,Pasta Factory, 4 stars ,6 years ago,
889,Pasta Factory, 4 stars ,3 years ago,
890,Pasta Factory, 4 stars ,8 months ago,
891,Pasta Factory, 5 stars ,3 years ago,
892,Pasta Factory, 5 stars ,a week ago,"(Translated by Google) Nice, clean, cozy and delicious 😋

(Original) …"
893,Pasta Factory, 4 stars ,4 years ago,
894,Pasta Factory, 5 stars ,4 years ago,
895,Pasta Factory, 4 stars ,2 years ago,
896,Pasta Factory, 4 stars ,2 years ago,
897,Pasta Factory, 5 stars ,2 years ago,
898,Pasta Factory, 5 stars ,8 months ago,
899,Pasta Factory, 5 stars ,4 years ago,
900,Pasta Factory, 5 stars ,5 months ago,
901,Pasta Factory, 5 stars ,3 years ago,
902,Pasta Factory, 4 stars ,5 years ago,
903,Pasta Factory, 5 stars ,3 years ago,
904,Pasta Factory, 3 stars ,2 years ago,
905,Pasta Factory, 5 stars ,3 years ago,
906,Pasta Factory, 5 stars ,4 years ago,
907,Pasta Factory, 4 stars ,3 years ago,
908,Pasta Factory, 5 stars ,2 years ago,
909,Pasta Factory, 5 stars ,2 years ago,
